;Rb_median;AV_median;FV_median;NNmed
Nyctophilus_nebulosus;0,012435263;0,618237279;0,618132688;0,016176552
Nyctophilus_bifax;0,012435096;0,618218258;0,618113671;0,016234876
Nyctophilus_walkeri;0,012419599;0,617790258;0,617685743;0,023188933
Nyctophilus_sherrini;0,012417997;0,617719807;0,617615304;0,028221154
Nyctophilus_gouldi;0,012418007;0,617643495;0,617539005;0,020199266
Nyctophilus_arnhemensis;0,0124181;0,617642588;0,617538098;0,020739237
Pipistrellus_cadornae;0,012418025;0,6176403;0,61753581;0,024058225
Pipistrellus_ariel;0,012418025;0,61763672;0,617532231;0,019285184
Glauconycteris_poensis;0,012418141;0,617632917;0,617528428;0,019505986
Glauconycteris_beatrix;0,012418137;0,617633407;0,617528918;0,019656339
Hesperoptenus_blanfordi;0,012418167;0,617637607;0,617533117;0,022611327
Pipistrellus_arabicus;0,012418454;0,617646981;0,61754249;0,02678231
Eptesicus_nasutus;0,012419242;0,617714234;0,617609732;0,029796167
Eptesicus_chiriquinus;0,012419242;0,617725926;0,617621421;0,031290751
Glauconycteris_alboguttata;0,012407806;0,616158659;0,61605442;0,024221052
Eptesicus_diminutus;0,0124076;0,616158606;0,616054366;0,026938987
Eptesicus_brasiliensis;0,012409917;0,616158474;0,616054235;0,024158383
Eptesicus_furinalis;0,012409917;0,616159808;0,616055569;0,025292626
Pipistrellus_rusticus;0,012432091;0,616500281;0,616395984;0,013082133
Chalinolobus_picatus;0,01243207;0,616497358;0,616393062;0,013018563
Pipistrellus_kitcheneri;0,012425963;0,615789126;0,61568495;0,023780123
Eptesicus_fuscus;0,012425146;0,614520759;0,614416797;0,021876661
Hesperoptenus_tickelli;0,012425045;0,614526052;0,614422089;0,020350664
Eptesicus_isabellinus;0,012425045;0,61445384;0,614349889;0,018964254
Eptesicus_hottentotus;0,012425014;0,614442187;0,614338238;0,023960025
Chalinolobus_neocaledonicus;0,012424989;0,614442187;0,614338238;0,018043277
Histiotus_alienus;0,012425229;0,6144398;0,614335851;0,015112621
Histiotus_macrotus;0,012425196;0,614439063;0,614335115;0,018378371
Histiotus_magellanicus;0,012425216;0,614368588;0,614264652;0,017209501
Histiotus_velatus;0,012425535;0,614368588;0,614264652;0,014711365
Histiotus_montanus;0,012425521;0,614389953;0,614286013;0,020218264
Histiotus_humboldti;0,012425748;0,61395396;0,613850093;0,026616194
Histiotus_laephotis;0,012425803;0,613745757;0,613641926;0,02189496
Eptesicus_lobatus;0,012425742;0,613514816;0,613411024;0,017778764
Chalinolobus_dwyeri;0,012426965;0,61339973;0,613295957;0,016657747
Eptesicus_gobiensis;0,012426965;0,613384634;0,613280864;0,025101281
Eptesicus_bobrinskoi;0,012429665;0,613384221;0,613280451;0,021624724
Eptesicus_serotinus;0,012429452;0,613385262;0,613281492;0,021524173
Eptesicus_nilssonii;0,012429419;0,613394664;0,613290892;0,022950429
Pipistrellus_westralis;0,012428556;0,613394664;0,613290892;0,018698402
Eptesicus_bottae;0,012427825;0,612889537;0,612785851;0,020403018
Pipistrellus_minahassae;0,012427896;0,612872331;0,612768648;0,023971564
Eptesicus_pachyomus;0,012427896;0,612868701;0,612765018;0,027417906
Pipistrellus_aero;0,012429632;0,612859849;0,612756168;0,021518365
Lasionycteris_noctivagans;0,012429773;0,612857556;0,612753875;0,018567757
Ia_io;0,012429726;0,612857556;0,612753875;0,017762484
Eptesicus_pachyotis;0,012429762;0,612854942;0,612751262;0,014822411
Glauconycteris_curryae;0,012429095;0,61294451;0,612840815;0,018937294
Pipistrellus_adamsi;0,012429863;0,612867733;0,61276405;0,027584442
Pipistrellus_joffrei;0,012429933;0,61254224;0,612438612;0,026230641
Scotomanes_ornatus;0,012429922;0,612542651;0,612439024;0,022157025
Hesperoptenus_tomesi;0,012430124;0,612475585;0,612371969;0,022563169
Eptesicus_tatei;0,012430044;0,612475706;0,612372089;0,019209525
Pipistrellus_sturdeei;0,012430199;0,612474349;0,612370733;0,018804026
Eptesicus_innoxius;0,012430817;0,612471851;0,612368236;0,023203212
Arielulus_circumdatus;0,012430803;0,612414203;0,612310597;0,024114303
Pipistrellus_wattsi;0,012428929;0,612419968;0,612316361;0,01741952
Pipistrellus_raceyi;0,012428929;0,612416364;0,612312757;0,01523649
Glauconycteris_egeria;0,012427537;0,612419186;0,612315579;0,016249761
Glauconycteris_argentata;0,012428628;0,612409865;0,61230626;0,021600368
Glauconycteris_variegata;0,012428102;0,612378452;0,612274852;0,021955341
Hesperoptenus_doriae;0,0124281;0,612380172;0,612276572;0,022562443
Arielulus_aureocollaris;0,012427829;0,612387268;0,612283667;0,018610121
Kerivoula_cuprosa;0,012425762;0,612408696;0,612305091;0,015275126
Kerivoula_picta;0,012425647;0,612383344;0,612279743;0,018092129
Kerivoula_myrella;0,012425623;0,612375035;0,612271436;0,018533675
Kerivoula_smithii;0,012425623;0,612374207;0,612270608;0,016153155
Kerivoula_lenis;0,012425765;0,612469889;0,612366273;0,015822343
Kerivoula_papillosa;0,012425936;0,612416886;0,61231328;0,015565316
Kerivoula_hardwickii;0,012425851;0,612416593;0,612312987;0,020178074
Kerivoula_argentata;0,012425841;0,612417235;0,612313629;0,020525145
Kerivoula_lanosa;0,012426236;0,612433067;0,612329458;0,017153926
Kerivoula_titania;0,012426286;0,612468909;0,612365293;0,019506771
Kerivoula_kachinensis;0,012426353;0,612392613;0,612289011;0,018209885
Kerivoula_agnella;0,012426362;0,612462383;0,612358769;0,018842329
Kerivoula_muscina;0,012426383;0,612443226;0,612339615;0,018839199
Kerivoula_whiteheadi;0,012427784;0,612443226;0,612339615;0,021951136
Kerivoula_krauensis;0,012427795;0,61241443;0,612310824;0,018601629
Kerivoula_africana;0,01242773;0,612412523;0,612308917;0,017244209
Kerivoula_minuta;0,012427597;0,612433895;0,612330286;0,018784819
Kerivoula_flora;0,012427472;0,612404774;0,612301169;0,018097679
Kerivoula_intermedia;0,012427333;0,612403579;0,612299975;0,019569661
Kerivoula_eriophora;0,012428498;0,612286736;0,612183151;0,019449122
Kerivoula_pellucida;0,012431587;0,612287042;0,612183457;0,019748418
Kerivoula_phalaena;0,012431646;0,612195329;0,61209176;0,02196794
Harpiola_isodon;0,012431896;0,612206077;0,612102506;0,021851546
Harpiola_grisea;0,012431857;0,612204073;0,612100503;0,018550406
Murina_ryukyuana;0,012432023;0,612210536;0,612106965;0,018243328
Murina_ussuriensis;0,012428902;0,612206702;0,612103131;0,017479165
Murina_huttoni;0,012428617;0,612217868;0,612114296;0,022455252
Murina_tiensa;0,012428617;0,61209282;0,611989268;0,023402248
Murina_harrisoni;0,012428636;0,612092783;0,611989231;0,017635771
Murina_chrysochaetes;0,012424128;0,612094643;0,611991092;0,020623083
Murina_harpioloides;0,012422099;0,612095755;0,611992203;0,024833635
Murina_cyclotis;0,012422628;0,612088254;0,611984704;0,021897455
Murina_fionae;0,012422628;0,612088254;0,611984704;0,018714819
Murina_peninsularis;0,012421312;0,612090456;0,611986905;0,021489397
Murina_fusca;0,012421318;0,612072629;0,611969081;0,022210194
Murina_loreliae;0,012421318;0,612072986;0,611969438;0,019111222
Murina_rozendaali;0,012421379;0,612093387;0,611989835;0,020775175
Murina_guilleni;0,012421678;0,612147707;0,612044146;0,01543428
Murina_jaintiana;0,012421616;0,612147707;0,612044146;0,017033656
Murina_cineracea;0,012421613;0,612142765;0,612039205;0,016858549
Murina_pluvialis;0,012421627;0,612141578;0,612038018;0,021545723
Murina_tubinaris;0,012422134;0,612141854;0,612038295;0,020380724
Murina_suilla;0,012422134;0,612188209;0,612084641;0,019991126
Murina_florium;0,01242186;0,61197729;0,611873758;0,019799684
Murina_beelzebub;0,012421836;0,612018119;0,61191458;0,020954365
Murina_walstoni;0,01242186;0,612019152;0,611915613;0,021960436
Murina_aenea;0,012427011;0,612014696;0,611911157;0,022215185
Murina_annamitica;0,012427011;0,612014696;0,611911157;0,019751084
Murina_eleryi;0,012426854;0,612006461;0,611902925;0,021458286
Murina_balaensis;0,012427242;0,612002325;0,611898789;0,021744392
Murina_gracilis;0,012427178;0,612024244;0,611920704;0,025185764
Murina_recondita;0,012422899;0,612024244;0,611920704;0,024355214
Murina_aurata;0,012422826;0,611961109;0,61185758;0,018931662
Murina_tenebrosa;0,012422888;0,611917181;0,61181366;0,01917003
Murina_hilgendorfi;0,012422795;0,611912926;0,611809405;0,027176572
Murina_puta;0,012421981;0,611852072;0,611748561;0,026082154
Murina_bicolor;0,012425715;0,611851447;0,611747936;0,019749889
Murina_leucogaster;0,012425144;0,613281012;0,61317726;0,019324058
Murina_shuipuensis;0,012425034;0,613583536;0,613479733;0,016634358
Scotozous_dormeri;0,012425034;0,613589235;0,613485431;0,018912454
Harpiocephalus_mordax;0,012425688;0,613525748;0,613421954;0,018912454
Harpiocephalus_harpia;0,012425366;0,613514871;0,613411079;0,013787019
Myotis_aurascens;0,012420838;0,612264551;0,61216097;0,020016885
Myotis_nipalensis;0,012420772;0,612264482;0,612160902;0,021434964
Myotis_ikonnikovi;0,012420652;0,612266007;0,612162427;0,019380325
Myotis_findleyi;0,012420649;0,612273052;0,612169471;0,013337822
Myotis_insularum;0,012420654;0,612271255;0,612167673;0,018638947
Myotis_altarium;0,012417129;0,612270573;0,612166991;0,019371237
Myotis_dasycneme;0,012417121;0,612270573;0,612166991;0,015757599
Myotis_muricola;0,012417127;0,612279055;0,612175472;0,017579617
Myotis_lavali;0,012417747;0,61227427;0,612170688;0,017235626
Myotis_rufopictus;0,012418048;0,61227427;0,612170688;0,017873265
Myotis_australis;0,012418648;0,61229408;0,612190494;0,019154424
Myotis_pruinosus;0,012416589;0,612293619;0,612190033;0,019813377
Myotis_yanbarensis;0,012416476;0,612291657;0,612188072;0,018751666
Myotis_izecksohni;0,012416476;0,612293739;0,612190153;0,0238299
Myotis_secundus;0,012415248;0,612299336;0,612195749;0,026689036
Myotis_montivagus;0,012414174;0,612320337;0,612216747;0,021436161
Myotis_annectans;0,012414407;0,612332469;0,612228877;0,018835706
Myotis_gomantongensis;0,012415157;0,612695466;0,612591812;0,017425312
Myotis_schaubi;0,01241932;0,612713353;0,612609697;0,018887387
Myotis_escalerai;0,012415404;0,612449024;0,612345412;0,016145034
Myotis_pequinius;0,012415397;0,612448639;0,612345027;0,016269332
Myotis_bombinus;0,012415403;0,612448667;0,612345056;0,016042674
Myotis_occultus;0,012410841;0,612022955;0,611919415;0,01584882
Myotis_chinensis;0,012410842;0,612022955;0,611919415;0,019307258
Myotis_nattereri;0,012410854;0,612038577;0,611935035;0,016876433
Myotis_ater;0,012410853;0,612047278;0,611943734;0,018205356
Myotis_punicus;0,012390181;0,612043137;0,611939594;0,022490064
Myotis_hermani;0,012390317;0,612029644;0,611926104;0,020682218
Myotis_myotis;0,012390373;0,612026911;0,611923371;0,018390968
Myotis_blythii;0,012390377;0,612027586;0,611924046;0,020710827
Myotis_bechsteinii;0,012391017;0,61206173;0,611958184;0,021470575
Myotis_frater;0,012391017;0,612057174;0,611953629;0,019631629
Myotis_sicarius;0,012382604;0,612056785;0,611953239;0,01999593
Myotis_hajastanicus;0,012382604;0,612049126;0,611945582;0,024432143
Myotis_handleyi;0,012382873;0,611222642;0,611119238;0,019038223
Myotis_petax;0,012384341;0,610728305;0,610624984;0,01764618
Myotis_macrodactylus;0,012384491;0,610729696;0,610626375;0,018625292
Myotis_fimbriatus;0,012384491;0,610728724;0,610625404;0,01989284
Myotis_pilosus;0,012384422;0,610729133;0,610625812;0,020925562
Myotis_daubentonii;0,012384577;0,61072755;0,61062423;0,016994786
Myotis_hasseltii;0,012386328;0,61072755;0,61062423;0,020368378
Myotis_macrotarsus;0,012389292;0,610734264;0,610630942;0,022443083
Myotis_csorbai;0,012389308;0,610731333;0,610628012;0,019377931
Myotis_horsfieldii;0,012393345;0,610734804;0,610631482;0,018376516
Myotis_macropus;0,012391584;0,610734452;0,61063113;0,019400836
Myotis_adversus;0,012391515;0,610737032;0,610633709;0,019544179
Myotis_rosseti;0,012391767;0,610730251;0,61062693;0,023759625
Myotis_ridleyi;0,012391688;0,610729368;0,610626048;0,019113844
Myotis_capaccinii;0,012391208;0,610729368;0,610626048;0,02210141
Myotis_longipes;0,012391084;0,610734222;0,6106309;0,03203245
Myotis_annamiticus;0,012409751;0,610908681;0,610805329;0,02980417
Myotis_laniger;0,012402168;0,610922738;0,610819384;0,024194808
Myotis_dieteri;0,012402168;0,610972307;0,610868945;0,024380217
Myotis_phanluongi;0,012402135;0,610927791;0,610824437;0,022792769
Myotis_siligorensis;0,012402027;0,611242258;0,61113885;0,021359735
Myotis_davidii;0,012402013;0,611242258;0,61113885;0,01926524
Myotis_anjouanensis;0,012402013;0,611275647;0,611172233;0,025940502
Myotis_morrisi;0,012402015;0,611232712;0,611129306;0,020386399
Myotis_goudoti;0,012402036;0,611229089;0,611125683;0,018247416
Myotis_flavus;0,012404492;0,611245871;0,611142462;0,02353973
Myotis_emarginatus;0,012413475;0,61124682;0,611143412;0,023271143
Myotis_tricolor;0,012413844;0,61124682;0,611143412;0,021841751
Myotis_peninsularis;0,012413231;0,611254043;0,611150633;0,016455941
Myotis_scotti;0,012413231;0,611284799;0,611181384;0,021386448
Myotis_bocagii;0,0124134;0,611277753;0,611174339;0,027025404
Myotis_formosus;0,012413154;0,61126671;0,611163298;0,026561442
Myotis_aelleni;0,012413117;0,61126671;0,611163298;0,019998834
Myotis_welwitschii;0,012413126;0,611276921;0,611173507;0,022591637
Myotis_mystacinus;0,012413225;0,611276921;0,611173507;0,028592574
Myotis_alcathoe;0,012413278;0,611228721;0,611125315;0,027183537
Myotis_simus;0,012413344;0,611225498;0,611122093;0,020378381
Myotis_elegans;0,012413723;0,611225498;0,611122093;0,01778965
Myotis_riparius;0,012413475;0,611234599;0,611131192;0,020050343
Myotis_ruber;0,012413663;0,611245249;0,611141841;0,020244515
Myotis_midastactus;0,01241362;0,611267768;0,611164356;0,015757661
Myotis_keaysi;0,012413517;0,61125471;0,6111513;0,018805557
Myotis_vivesi;0,01241194;0,611445404;0,611341962;0,022579699
Myotis_nesopolus;0,012410018;0,611445404;0,611341962;0,019719438
Myotis_martiniquensis;0,012409838;0,611445542;0,6113421;0,029307322
Myotis_dominicensis;0,012409895;0,611455927;0,611352483;0,031718844
Myotis_atacamensis;0,012409878;0,61150905;0,611405598;0,026134808
Myotis_grisescens;0,012411595;0,61150905;0,611405598;0,026706417
Myotis_austroriparius;0,012411928;0,611498062;0,611394611;0,028331996
Myotis_yumanensis;0,01241191;0,611495283;0,611391832;0,026742636
Myotis_velifer;0,012411798;0,611494988;0,611391538;0,024363337
Myotis_fortidens;0,012411798;0,611496448;0,611392998;0,026042714
Myotis_albescens;0,01241217;0,611681993;0,611578511;0,022884312
Myotis_planiceps;0,012412383;0,6116972;0,611593715;0,020945538
Myotis_chiloensis;0,012412353;0,611719514;0,611616025;0,023835364
Myotis_moluccarum;0,012413219;0,611763092;0,611659596;0,023803886
Myotis_nigricans;0,012413264;0,611727583;0,611624093;0,018201108
Myotis_oxyotus;0,012413233;0,611755581;0,611652087;0,026247962
Myotis_soror;0,012413297;0,611728211;0,611624721;0,019204861
Myotis_levis;0,012413326;0,611728211;0,611624721;0,021410404
Myotis_brandtii;0,01241292;0,611743449;0,611639956;0,016905996
Myotis_sodalis;0,012412909;0,611749248;0,611645755;0,019432019
Myotis_oreias;0,012412928;0,611745383;0,61164189;0,025481574
Myotis_volans;0,012413185;0,611745383;0,61164189;0,025918331
Myotis_auriculus;0,012413195;0,611684732;0,61158125;0,022325964
Myotis_septentrionalis;0,012414109;0,611689904;0,61158642;0,021198951
Myotis_cobanensis;0,012414093;0,611731873;0,611628383;0,021427027
Myotis_diminutus;0,012414007;0,611732214;0,611628724;0,016209256
Myotis_ciliolabrum;0,012414092;0,611717726;0,611614238;0,016506412
Myotis_stalkeri;0,012414092;0,611717726;0,611614238;0,023085645
Myotis_melanorhinus;0,012414104;0,611744204;0,611640712;0,023976931
Myotis_leibii;0,012414161;0,611732339;0,611628848;0,022535714
Myotis_californicus;0,012414304;0,612314096;0,612210507;0,022983186
Myotis_bucharensis;0,012414135;0,612316411;0,612212821;0,019150179
Myotis_lucifugus;0,012414086;0,612304727;0,61220114;0,020406835
Myotis_dinellii;0,012414099;0,612313021;0,612209433;0,025203383
Myotis_keenii;0,012414481;0,612316928;0,612213339;0,021745063
Myotis_evotis;0,012414567;0,612353279;0,612249684;0,018361208
Myotis_badius;0,012413451;0,613299129;0,613195373;0,019040583
Myotis_thysanodes;0,012413592;0,613313726;0,613209968;0,020516984
Scotorepens_orion;0,012413355;0,613379073;0,613275304;0,021342506
Scotorepens_greyii;0,012413073;0,613376607;0,613272838;0,021936616
Scotorepens_sanborni;0,012414083;0,613362247;0,613258481;0,020874801
Scotorepens_balstoni;0,012414093;0,613354664;0,613250899;0,028200991
Pharotis_imogene;0,012415598;0,613359988;0,613256222;0,024395448
Submyotodon_latirostris;0,012423082;0,613359988;0,613256222;0,022861977
Smutsia_temminckii;0,01258649;0,624314609;0,62420899;0,028272169
Smutsia_gigantea;0,012585311;0,624254515;0,624148906;0,02029417
Phataginus_tricuspis;0,012585787;0,624254623;0,624149014;0,023867712
Phataginus_tetradactyla;0,012585844;0,624022395;0,623916825;0,028110422
Manis_crassicaudata;0,012591295;0,624022395;0,623916825;0,01764129
Manis_culionensis;0,012591287;0,624035554;0,623929983;0,017897787
Manis_pentadactyla;0,01259121;0,624035554;0,623929983;0,019132605
Manis_javanica;0,012593006;0,624027857;0,623922286;0,021931813
Vulpes_bengalensis;0,012593014;0,620821164;0,620716136;0,015665053
Vulpes_pallida;0,012592684;0,620781814;0,620676793;0,011388455
Vulpes_velox;0,012615206;0,620781211;0,620676189;0,011475985
Vulpes_lagopus;0,012615206;0,620782051;0,62067703;0,013331675
Vulpes_corsac;0,012614726;0,620774173;0,620669153;0,015271485
Vulpes_ferrilata;0,012611907;0,620775717;0,620670697;0,017463814
Vulpes_vulpes;0,012611624;0,620776192;0,620671171;0,01533833
Vulpes_rueppellii;0,012611405;0,620769918;0,620664898;0,01837803
Vulpes_cana;0,012611294;0,620769331;0,620664311;0,019512612
Vulpes_zerda;0,012611236;0,620770773;0,620665754;0,017101207
Vulpes_chama;0,012611243;0,620784486;0,620679464;0,017186128
Vulpes_macrotis;0,012611236;0,620784266;0,620679244;0,013113961
Urocyon_littoralis;0,012611459;0,620783602;0,620678581;0,01326423
Urocyon_cinereoargenteus;0,012611428;0,620822374;0,620717346;0,020300871
Otocyon_megalotis;0,012611432;0,620866605;0,620761569;0,036988621
Nyctereutes_procyonoides;0,012611362;0,620866605;0,620761569;0,042133873
Lycaon_pictus;0,012611363;0,620721598;0,620616587;0,031004103
Dusicyon_avus;0,012611362;0,620707184;0,620602175;0,019983252
Dusicyon_australis;0,012611402;0,620707184;0,620602175;0,019774596
Chrysocyon_brachyurus;0,012614443;0,620711121;0,620606112;0,029442818
Canis_mesomelas;0,012614449;0,620686067;0,620581061;0,030917042
Canis_simensis;0,012614305;0,620684437;0,620579432;0,027233393
Canis_latrans;0,012614575;0,620679673;0,620574669;0,018994604
Canis_aureus;0,012614575;0,620678518;0,620573514;0,016962361
Canis_lupus;0,012614543;0,620677436;0,620572432;0,010964767
Canis_anthus;0,012614851;0,620677436;0,620572432;0,012444793
Cuon_alpinus;0,012613858;0,620696131;0,620591124;0,015585086
Canis_rufus;0,012613868;0,620696131;0,620591124;0,013315498
Canis_adustus;0,012613868;0,620701438;0,62059643;0,029462394
Pseudalopex_sechurae;0,012613998;0,620686768;0,620581763;0,02761979
Pseudalopex_vetulus;0,012613622;0,620669216;0,620564213;0,012054871
Pseudalopex_fulvipes;0,012613654;0,620669216;0,620564213;0,014940632
Pseudalopex_gymnocercus;0,012613784;0,620669145;0,620564143;0,013278944
